24c9da3ad050	partial	GroupApproximation.Manuscript.OneSidedMFRadical.sentence_037bb76b5bc8 GroupApproximation.Manuscript.OneSidedMFRadical.sentence_9a336208aafb GroupApproximation.Manuscript.OneSidedMFRadical.RankTwelveEndpoint.manuscriptLeavittNamedGenerators_subringClosure_eq_top GroupApproximation.Manuscript.OneSidedMFRadical.RankTwelveEndpoint.manuscriptLeavittNamedGenerators_adjoin_eq_top GroupApproximation.Manuscript.OneSidedMFRadical.RankTwelveEndpoint.manuscriptLeavittNamedGeneration_finiteTypeBridge GroupApproximation.Manuscript.OneSidedMFRadical.RankTwelveEndpoint.printedBothGroupsHaveKazhdanPropertyT	AUDIT: orphaned key, not a weakened-formalized row. RETIRE or re-key. The row's note cites "prop:simple" and "prop:leavitt-compression" (Preusser's sandwich theorem, EJZ property (T)); grepped the current tex for these labels and for lem:tau-elementary/prop:defect: zero hits, all four labels are absent from non_mf_groups_exist.tex entirely. The carrier module (Manuscript/OneSidedMFRadical/LeavittSectionSentences.lean) says so itself in its own docstring: "Historical scope: this module records the earlier rank-twelve presentation. The current manuscript proves the same headline through the general full-complementary-idempotent criterion; the declarations below are unchanged." The declarations are still mathematically true but carry no printed sentence in the current manuscript. Re-key against Manuscript/NonMFSentences/BinaryExampleSentences.lean, which carries the current rank-four route through thm:headline's proof, deep-checked by this lane and correct.
2bf4b5aca1b4	partial	GroupApproximation.Manuscript.OneSidedMFRadical.sentence_53445fb2a2b7 GroupApproximation.BinaryLeavitt.center_eq_bot GroupApproximation.BinaryLeavitt.hasRightExchange GroupApproximation.Manuscript.OneSidedMFRadical.sentence_9e719f10dc89	AUDIT: same orphaned-key defect as 24c9da3ad050, same module (LeavittSectionSentences.lean, self-documented "Historical scope", superseded rank-twelve presentation). RETIRE or re-key. The note's own citation "prop:simple" does not occur anywhere in the current tex (checked by grep, zero hits). center_eq_bot / hasRightExchange remain true statements about R=L_F2(1,2) but the printed sentence that used to cite prop:simple/lem:tau-elementary no longer exists in this form; re-key against Manuscript/NonMFSentences/BinaryExampleSentences.lean.
LINE:844	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.RankFourCompressionCellPrinted.manuscriptRankFourCompressionCell	lem:ring-compression-cell's own printed statement (non_mf_groups_exist.tex line 844), carried whole: "Let R be a unital ring, s,t in R with ts=1, e=1-st. In G=EL_4(R) let L=EL_3(R) occupy coordinates 1,2,3. There are u,c in G with uLu^-1<=L and c in C_G(L) such that ucu^-1=e12(e), [ucu^-1,e23(1)]=e13(e). Every off-diagonal entry of a matrix in uLu^-1 has the form sat with a in R." manuscriptRankFourCompressionCell : PrintedRankFourCompressionCell proves all five conjuncts unconditionally at exactly this generality (arbitrary unital ring, hypothesis only t*s=1, no fullness, no countability). Landed by a sibling lane (RankFourCompressionCellPrinted.lean) during this audit; verified in full by s-audit-b, including its genuine closure-induction proof of the off-diagonal-sandwich clause (compressor_conj_core_offDiag_sandwich), not just a generator-level fact. No prior row existed under any keyword; new row.
LINE:928	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingSentences.manuscriptSentence_finitelyGeneratedPropertyT	thm:full-defect-ring proof: "The ring C is nonzero... and finitely generated, so both groups have property (T) by [EJZ, Theorem 1.1], and EL_4(C) is finitely generated [BHV, Theorem 1.3.1]." manuscriptSentence_finitelyGeneratedPropertyT carries all four clauses (IsFinitelyGeneratedRing UniversalPairRing, HasKazhdanPropertyT of B=EL_4(C), HasKazhdanPropertyT of the corner EL_3(C), Group.FG B), unconditional, verified against origin/main. No prior row; new row.
LINE:953	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingSentences.manuscriptSentence_homFromBTrivial	thm:full-defect-ring proof: "By Theorem thm:compression-criterion with K=G, every homomorphism from G to an MF group is trivial." manuscriptSentence_homFromBTrivial carries this exactly (f x = 1 for every f : B ->* M, M an operator-MF group), unconditional (UniversalGroupB.hom_eq_one, spending the EJZ property-(T) input via FullDefectRingEJZUnconditional). No prior row; new row.
LINE:979	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingSentences.manuscriptSentence_imageOfB	thm:full-defect-ring proof, "Rank two": "Let rho be a homomorphism from EL_2(R) to an MF group. Composed with EL_4(C)->EL_4(R)->EL_2(R) it is trivial", i.e. every homomorphism from EL_4(R) (the image of B=EL_4(C) under phi) to an MF group is trivial. manuscriptSentence_imageOfB carries this (toElementaryFour_root value on generators, plus f x = 1 for every f : elementaryGroup (Fin 4) R ->* M) at R countable (thm:full-defect-ring's own hypothesis, not extra), unconditional. The declaration's own docstring self-labels "Partial" for a now-superseded reason (it says the target should be EL_4(S) for a subring S<=R the printed proof used to name); checked current tex directly (line 958-960): the printed proof no longer mentions a subring S at all, it goes straight phi : C -> R, so this declaration is now an exact match, not partial -- same finding as the sibling declaration manuscriptSentence_universalProperty, whose row (c48d595dbfc6) is already correctly formalized with this exact explanation. No prior row for imageOfB; new row, status formalized (not partial).
UNREACHABLE:2026-09-09-landing-batch	unreachable-from-root	GroupApproximation.Analysis.WitnessGroupNonamenable.manuscriptWitnessGroupNotAmenable GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptWitnessNonnuclearityProfile GroupApproximation.Algebra.PeirceMatrixRing GroupApproximation.Algebra.PurelyInfiniteSimpleRingIdempotents GroupApproximation.Algebra.ExchangeRing GroupApproximation.KOne.DiagonalGroupNormalizer GroupApproximation.KOne.LeavittKOneScalarQuotient GroupApproximation.GGT.OsinLemma71Printed GroupApproximation.GGT.OsinLemma71PrintedReduction GroupApproximation.Manuscript.OneSidedMFRadical.TorsionComplementaryIdempotentsMatrixUnits	AUDIT: not a strength defect -- every declaration checked is correctly stated at the printed generality, hypothesis-free where the sentence is, and lexically clean of sorry/admit/axiom/native_decide/opaque. The defect is criterion (d), root reachability: none of these 10 files (2 from commit 149f69ecd, 8 more landed later the same day) is imported by GroupApproximation.lean, directly or transitively. Checked one hop of transitive imports for each (PeirceMatrixRing<-PeirceTwistedMatrixRing, ExchangeRing<-PreusserSandwichExchange, DiagonalGroupNormalizer<-KhanhThanhDiagonalDecomposition, LeavittKOneScalarQuotient<-{LeavittKOneRankTwo,LeavittKOneDegreeZeroDeterminant}, OsinLemma71Printed<-{TorsionFreeSaturationFromCorrected,OsinLemma71PrintedReduction}, TorsionComplementaryIdempotentsMatrixUnits<-TorsionComplementaryIdempotentsWeyl, MaximalCStarWNotNuclear<-WitnessGroupNonamenable): every one of those importers is ALSO absent from GroupApproximation.lean. PurelyInfiniteSimpleRingIdempotents.lean and OsinLemma71PrintedReduction.lean have zero importers anywhere in the tree (fully disconnected, not merely unwired). This is a root-wiring task (lanes never edit the root per COMMON_RULES rule 4); flagged to main for the lead to wire in, not repaired by this lane.
RESOLVED:AmenableTraceSentencesB-sorry	resolved	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_wCentralExtensionOfWreath GroupApproximation.AmenableTraceSentencesB.killWreath_ker_iff GroupApproximation.AmenableTraceSentencesB.wreathMap_ker	CRITICAL, NOT LANDED (file is untracked in git as of this check): killWreath_ker_iff (Manuscript/NonMFSentences/AmenableTraceSentencesB.lean lines ~311-312) has two bare `sorry`s, in the case split on (toModel n).signPart proving n=1 resp. n=sign. killWreath_ker_iff is consumed by wreathMap_ker, which is consumed by manuscriptSentence_wCentralExtensionOfWreath -- the carrier for "W below is a central extension of the permutational wreath product C_2 wr_X V by <eps>" (non_mf_groups_exist.tex:1421-1428, W-level half). So that theorem currently type-checks only via sorryAx; it is not proved. Corroborating: manuscriptSentence_wCentralExtensionOfWreath is the one printed-sentence theorem in the file NOT listed in the file's own closing #audit_axioms block (six others are), so its axiom guard was never run and the sorryAx was never surfaced. The gap's shape is stated in the module's own comment at the sorry site (need: the config coordinate of n also vanishes given the sign-part does, since killWreath and config-of-toModel agree on generators and both are homs into an abelian group) but not carried out. NOT repaired by this lane -- belongs to the lane actively writing this uncommitted file, not a blind cross-lane edit. Reported to main immediately.

93e54ae1c51e	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.LeavittMFQuotientGeneral.manuscriptLeavittMFQuotientGeneral GroupApproximation.Manuscript.NonMFSentences.LeavittMFQuotientSentences.manuscriptSentence_quotientByElementaryIsKOne	UPGRADE (landed 7944117f3, "Carry cor:leavitt-mf-quotient sentence by sentence, and close H/EL_d(R) = K_1(R)"): this row's own note said "the printed sentence's continuation... asks for the K_1(R) identification, which this carrier does not name" -- that is now exactly what manuscriptSentence_quotientByElementaryIsKOne (equivalently manuscriptLeavittMFQuotientWithKOne) supplies: Nonempty (H/EL_d(R) ~=* K_1(R)), general field k, every d>=2, unconditional. Verified the dependency chain by hand in an earlier audit batch (bottoms out in the already-closed AGP citations, MFQuotientUnitsAGPProof.manuscriptAGPInputs). What remains open and is correctly still excluded from PrintedLeavittMFQuotientWithKOne: only the numerical identification K_1(R) ~= k^x/(k^x)^(d-1) -- see keys f6962254d259, 4321530b3fec, 6d3ca647302e below, which are NOT upgraded by this landing (see their rows).
