# s-audit (thm-e) verdicts on the 102 unassigned/partial rows of the
# 2026-09-09 10:50 census regeneration. key<TAB>status<TAB>decls<TAB>note.
# Methodology: checked $S/cc/rows/*.tsv first (lane submissions), then the
# tree, with `git cat-file -e origin/main:<path>` as the LANDED/IN-FLIGHT
# criterion per the lead's instruction (unlanded modules under
# Manuscript/NonMFSentences/ or elsewhere do not count as LANDED even when
# fully correct). "reconfirm" = this exact content was independently read
# and verified by this lane earlier in this session (strength-audit task);
# citing that prior work rather than re-deriving.
#
# --- lem:ring-compression-cell (Section 3), tex ~830-892 ---
49be74c2726c	formalized	GroupApproximation.Leavitt.OneSidedInverse.OneSidedInverse GroupApproximation.OneSidedCompressor.compressor GroupApproximation.OneSidedCompressor.centralMark	LANDED. Hypothesis clause "Let R be a unital ring, s,t satisfy ts=1, e=1-st": the OneSidedInverse structure IS exactly this data (origin/main, Leavitt/OneSidedInverse.lean).
1eb8329e0e6b	formalized	GroupApproximation.OneSidedCompressor.core GroupApproximation.OneSidedCompressor.coreIdx	LANDED. "In G=EL_4(R) let L=EL_3(R) occupy coordinates 1,2,3": `core R`/`coreIdx`, Leavitt/OneSidedCompressor.lean, general R.
8f9f00fd2f55	formalized	GroupApproximation.OneSidedCompressor.compressor_compresses_core GroupApproximation.OneSidedCompressor.centralMark_commute_core GroupApproximation.OneSidedCompressor.compressor_conj_centralMark GroupApproximation.OneSidedCompressor.defect_eq	LANDED. "There are u,c in G with uLu^-1<=L and c in C_G(L) such that ucu^-1=e12(e), [ucu^-1,e23(1)]=e13(e)": all four clauses, general R, unconditional (Leavitt/OneSidedCompressor.lean + OneSidedCompressorDefect.lean).
fa78bbc31649	formalized	GroupApproximation.Leavitt.OneSidedInverse.OneSidedInverse.e_mul_e GroupApproximation.Leavitt.OneSidedInverse.OneSidedInverse.e_mul_s GroupApproximation.Leavitt.OneSidedInverse.OneSidedInverse.t_mul_e	LANDED. "Here e^2=e and es=te=0": structure fields/lemmas of OneSidedInverse, general R (name-checked, not re-read in full; high confidence given the identical pattern confirmed for every other OneSidedInverse.* citation this session).
f52624ced12a	formalized	GroupApproximation.OneSidedCompressor.compressorPiece_val GroupApproximation.OneSidedCompressor.compressor GroupApproximation.OneSidedCompressor.compressor_val	LANDED. "Its block on coordinates (i,4) is (s e;0 t), so u=u_3u_2u_1 is the matrix": read in full, matches exactly, general R.
8ed7601a0e35	formalized	GroupApproximation.OneSidedCompressor.compressor_conj_root	LANDED. "For 1<=i!=j<=3 and a in R,": intro to eq:intertwine's display, `compressor_conj_root`, general R.
3e97a39311f3	partial	GroupApproximation.OneSidedCompressor.compressor_compresses_core GroupApproximation.OneSidedCompressor.compressor_conj_root	IN-FLIGHT for the "last assertion" half. "So uLu^-1<=L" is landed (compressor_compresses_core). "eq:intertwine gives the last assertion" (every off-diagonal entry of uLu^-1 has form sat, for EVERY element not just generators) needs a genuine closure induction, NOT reducible to compressor_conj_root alone (which is generator-level only) -- confirmed by reading Manuscript/OneSidedMFRadical/RankFourCompressionCellPrinted.lean's own docstring, which says so explicitly. That file (compressor_conj_core_offDiag_sandwich, manuscriptRankFourCompressionCell) proves this off-diagonal clause correctly and completely but is UNTRACKED on disk (`git status` shows `??`), NOT on origin/main. IN-FLIGHT(unidentified lane, plausibly s-sec3a/s-sec3b given scope) -- needs landing, not a math gap.
0f4f9e94cc50	formalized	GroupApproximation.OneSidedCompressor.compressor_mul_centralMark	LANDED. "Both uc and e12(e)u equal u+et E14": exactly this identity, general R.
419d553a0d48	formalized	GroupApproximation.OneSidedCompressor.compressor_conj_centralMark GroupApproximation.OneSidedCompressor.defect_eq	LANDED. "So ucu^-1=e12(e), and the Steinberg relation...gives the second identity": both parts, general R.
#
