# s-audit (thm-e) override file: rows here take precedence at s-census
# merge time. Format: <key or lane:key><TAB>status<TAB>decls<TAB>note.
#
# RESOLVED AND REMOVED (2026-09-09, this check): the 17-row IntroSentences.lean
# / BinaryExampleSentences.lean landing defect from the s-census merge
# (commit b914dfec5) is closed -- both files confirmed ON origin/main as of
# this fetch, lexically clean, all previously-flagged declaration names
# still present under the same names. No override needed for those 17 rows
# any longer; removed per the lead's instruction not to let the override
# outlive the defect. (Full original writeup remains in AUDIT.md.)
#
#
# --- PRE-AUDIT of staged rows in $S/cc/rows/*.tsv (2026-09-09, before merge) ---
# Fresh `git fetch origin main` immediately before checking, per the lead's
# instruction. Checked all 233 formalized/definition/structural rows across
# every lane's staged .tsv file (excluding this lane's own audit outputs).
# 30 new failures found, all citing declarations in two entirely untracked
# files (confirmed via `git status` showing `??` and `git cat-file -e
# origin/main:<path>` failing for both, plus a robust no-keyword-restriction
# `git grep` across all of origin/main:GroupApproximation for every flagged
# short name, which returned zero hits for all of them). Both source files
# are lexically clean (no sorry/admit/axiom/opaque/native_decide).
o-agp-k1:7916c8696def	partial	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_unitsEquivGL GroupApproximation.UniversalLeavitt.manuscriptSentence_rightModuleSelfSimilarity	IN-FLIGHT: not on origin/main (GroupApproximation/Leavitt/BinaryLeavittAllRanksUnits.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:797	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_twoCopiesSetup	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:799	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_twoCopiesDefine	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:802	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_twoCopiesOrthogonality	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:804	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_twoCopiesFourEquations	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:806	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_twoCopiesConverse	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:820	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_rankTwoGeneratorValueAndClosure	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:824	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_rankTwoUpperRootInClosure	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:826	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_rankTwoInvolutionSetup	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
s-sec3a:LINE:828	partial	GroupApproximation.Manuscript.NonMFSentences.OneSidedSentences.manuscriptSentence_rankTwoInvolutionSquareAndFix	IN-FLIGHT: not on origin/main (GroupApproximation/Manuscript/NonMFSentences/OneSidedSentences.lean, confirmed untracked via git status/git cat-file -e after a fresh fetch).
