# Re-key candidates: rows whose quoted OLD sentence text no longer appears
# in non_mf_groups_exist.tex (current SHA b7c17... as of this audit; see
# `git log -- non_mf_groups_exist.tex` for the exact rewrite commits), because
# the printed sentence was rewritten/restructured, not because the underlying
# Lean is wrong. old_key<TAB>current_sentence_first60chars<TAB>same_decls<TAB>note
# For s-census to re-key mechanically. Underlying math for every row below was
# independently re-checked against the CURRENT declaration and CURRENT tex
# and found still correct/sufficient -- these are staleness fixes, not
# strength defects.
#
# Group 1: the thm:hull / lem:saturation Omega-parameter removal (commit
# 770cd2e91-ish window). `grep -c '\\Omega' non_mf_groups_exist.tex` = 0:
# Omega has been removed from the printed paper entirely. The cited
# declarations still prove the (now-unneeded) Omega-inclusive form, which is
# strictly stronger than what is now printed, so they remain valid carriers.
5b70c52cc95b	Let $G$ be acylindrically hyperbolic, let $N\le G$ be s	GroupApproximation.Manuscript.NonMF.HullCorrectedInputs.HullInputsCorrected GroupApproximation.Manuscript.NonMF.TorsionFree.HullQuotient	thm:hull hypothesis clause, current tex line ~1576-1578; old text ended "...and a finite subset $\Omega\subseteq G$ be given," which current tex drops.
0ab2029fe348	Then there is a surjective homomorphism $\varphi\colon G	GroupApproximation.Manuscript.NonMF.TorsionFree.HullQuotient GroupApproximation.Manuscript.NonMF.HullCorrectedInputs.HullInputsCorrected	thm:hull conclusion clause; current tex drops "$\varphi|_\Omega$ is injective,".
53a0647db22b	Let $G$ be finitely presented, torsion-free, and acylindr	GroupApproximation.Manuscript.NonMF.TorsionFree.saturation	lem:saturation hypothesis clause, current tex line ~1589-1590; old text ended "...and let $\Omega\subseteq G$ be finite," which current tex drops entirely.
d819e4f1f6cc	Then there is a surjective homomorphism $\varphi\colon G	GroupApproximation.Manuscript.NonMF.TorsionFree.SaturationQuotient GroupApproximation.Manuscript.NonMF.TorsionFree.saturation	lem:saturation conclusion clause; current tex drops "$\varphi|_\Omega$ is injective,". NOTE: shares the same 60-char prefix as 0ab2029fe348 above (both start "Then there is a surjective homomorphism..."); disambiguate by \label context (thm:hull vs lem:saturation) when re-keying.
a41581fbadee	Apply Theorem~\ref{thm:hull} to $N_0$, with respect to $A	GroupApproximation.Manuscript.NonMF.TorsionFree.exists_finite_generating_family GroupApproximation.Manuscript.NonMF.HullCorrectedInputs.HullInputsCorrected	current tex line ~1604-1605; old text ended "...and with the set $\Omega$." (dropped); current text adds ", with respect to $A'$," which is already implicit in how the Lean applies HullSmallCancellationPrinted at A' (A'=A in the torsion-free case per hullSuitablePair_of_torsionFree).
#
# Group 2: the thm:compression-criterion proof-summary paragraph, restructured
# from ~9 granular sentences into an explicit "the proof has two steps" form
# (current tex lines 184-203). The old sentences no longer exist verbatim; the
# new paragraph has essentially two substantive sentences (labeled First/
# Second below). Multiple old keys map to the same new sentence -- s-census
# should decide whether to merge these into fewer rows or keep separate
# carriers citing the same current sentence.
5c4b238d20db	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_adIsAsymptoticallyMultiplicativeUnitaryFamily	old: "Asymptotic multiplicativity...makes the conjugation maps Ad(V_n(g))...an asymptotically multiplicative family..." -> now folded into the "First," sentence.
b529b81ba1b5	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_adIsTwoLipschitz	old: "Here ||Ad(A)-Ad(B)||<=2||A-B||..." -- this exact clause is no longer printed verbatim (the 2-Lipschitz estimate is now used implicitly, not displayed); carrier still proves a true, needed fact, just not tied to a printed display anymore. Flag for s-census: may need "structural" not "formalized" now.
7cb15e1cfb7c	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_adClassesFormCoronaHomomorphism	old: "The classes of these maps form a homomorphism of G into the unitary group..." -> now folded into the "First," sentence ("...form a homomorphism into a norm matrix corona...").
8c90718559ac	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_compressorClassAndKazhdanProjectionImage	old: "Let U be the class of (Ad(V_n(u))) and P the image of the Kazhdan projection of L..." -> now folded into the "First," sentence.
a686051738b0	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptMaximalCStarKazhdanProjectionOrder GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptNormMatrixCoronaStableFinite	old: "Then U*PU projects onto the vectors fixed by u^-1Lu...so U*PU<=P, and stable finiteness...forces U*PU=P." -> now "...satisfy U*PU<=P; stable finiteness of the corona forces equality,..." in the "First," sentence.
e9acec8f663e	First, the conjugation maps $\operatorname{Ad}(V_n(g))$ of	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptSentence_defectAsymptoticallyTrivialInHS GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptPrintedDefectShadowInclusion GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptOneSidedKazhdanTransportCommutantEquality GroupApproximation.Manuscript.OneSidedMFRadical.boundedHSCommutant GroupApproximation.compressionSet	old: "So conjugation by u preserves the HS asymptotic commutant of L, and the matrices assigned to an element of D_G(L) tend to 1 in HS norm...(Corollary cor:defect-hs)." -> now the closing clause of the "First," sentence, same content.
3669402cc535	Second, for a normal property-\textup{(T)} subgroup $K\le	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_propertyTUpgradesHSTrivialityToOperatorNorm	old: "Property (T) of K turns this into triviality in operator norm." Resolved (not a defect): this upgrade (K<=opToHSShadowResidual G, K has (T) => K<=actualCoronaMFResidual G, i.e. triviality on every corona hom) is not named as its own clause in the new compressed prose, but it is the exact mathematical step the new sentence's "a corona homomorphism nontrivial on K compresses to..." silently presupposes (HS-nullity has to be upgraded to full corona/operator-norm triviality before the corner argument makes sense). Carrier content unchanged and still correct; purely a prose-compression casualty.
77affad8cafd	Second, for a normal property-\textup{(T)} subgroup $K\le	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_nontrivialCoronaHomCompressesToKillingCorner	old: "A corona homomorphism nontrivial on K compresses to a corner where the Kazhdan projection of K vanishes." Resolved (not a defect): checked the declaration -- it establishes exactly q=1-P nonzero, central (a corner the hom compresses into), and qP=0 (projection vanishes there), matching this clause of the new sentence exactly. The new sentence's added "renormalized by its own rank" is a separate technical detail supplied by lem:central-corona-corner (already audited, partial for a different, unrelated reason), not part of what this specific declaration needs to establish.
9e1359ba452a	Second, for a normal property-\textup{(T)} subgroup $K\le	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_cornerNormBelowQuarterTraceAboveThreeQuarters	old: "On that corner, a group-algebra element within 1/4 of the Kazhdan projection has operator norm below 1/4, while HS triviality sends its normalized traces to the sum of its coefficients, whose absolute value exceeds 3/4 (Theorem thm:normal-kazhdan)." Resolved (not a defect): the new sentence's "the limiting trace is the trivial character of K, which takes the value 1 on that projection" is a compressed plain-English gloss of the SAME trace-convergence mechanism, not a different argument -- confirmed by re-reading thm:normal-kazhdan's own proof body (Section 2, unchanged by this fast-forward, independently re-verified clean earlier in this audit) which still runs the identical 1/4-vs-3/4-style ultrafilter-trace argument this declaration's docstring quotes. This declaration's own docstring names it sentence `72532c7673ac`, not `9e1359ba452a` -- likely the same underlying sentence re-keyed once already; note for s-census to reconcile the two IDs.
