bb034089918b	structural		ct-sentences: tex 1605, "The incoming side of the bilateral shift supplies the auxiliary levels used here."; describes where the auxiliary levels of the proof of prop:bilateral-three come from; asserts nothing of its own.
37c90a2ab256	structural		ct-sentences: tex 1606-1607, "The compressor W need not be elementary, so this argument does not give an unrestricted rank-three theorem for EL_3(R_X)."; a remark on the reach of the argument; it claims neither a theorem nor a counterexample.
2ae0af7a44d9	structural		ct-sentences: tex 1658, "The matrix rank can be supplied by the dynamics itself."; announces cor:dynamic-rank-budget, whose rows carry the content.
42fd272878ba	structural		ct-sentences: tex 1658-1659, "The following localization makes the passage to a return section particularly simple."; announces lem:involution-localization, whose rows carry the content.
5c87b6c2f4ed	structural		ct-sentences: tex 1794, "There is also a limitation of the compression method at rank two."; announces the paragraph whose claims are rows f31fa0413ffd, 2d5721555dfe, dd5ef3eafd48 and 5e4354e1556b (ct-rank-two-limit).
076047e005df	structural		ct-sentences: tex 1805-1807, "Thus the threshold three is a limit of this method in these cases, not a proof that the unrestricted GL_2 or EL_3 conclusions are false."; a remark on the method; the mathematics it summarizes is carried by the ct-rank-two-limit rows.
7cb6740cda5d	structural		ct-sentences sweep: tex 249-250 (Introduction), "The obstruction also computes entire MF radicals in a different family."; announces the paragraph whose claims are rows 307b3272f639, 518c40eb5865, c890294ad9b0 and 58fcf9019fc9; asserts nothing of its own.
307b3272f639	definition	GroupApproximation.ClopenCrossedProduct	ct-sentences sweep: tex 250-252 (Introduction), "For a homeomorphism T of a compact metrizable zero-dimensional space X, let R_X be the algebraic crossed product of the locally constant functions over a finite field by T."; ClopenCrossedProduct T k = SkewMonoidAlgebra (ClopenCoeff T k) (Multiplicative ℤ), LC(X,k) ⋊_T ℤ; the hypotheses on X and k sit on the printed Props that use it.
518c40eb5865	formalized	GroupApproximation.ChainCore.ChainCoreClosures.printedCoreMFRadical_closed GroupApproximation.ChainCore.CoreMFRadical.PrintedCoreMFRadical	ct-sentences sweep: tex 255-257 (Introduction), "Over F_2, the MF radical is exactly the locally finite restriction kernel for GL_n, n>=3, and EL_n, n>=4, with LEF quotients."; the closed endpoint over ZMod 2, X compact metric totally disconnected nonempty: mfHomKernel GL_n = glCoreKernel (n>=3), mfHomKernel EL_n = elCoreKernel (n>=4), glCoreKernel locally finite and equal to the subtype image of elCoreKernel (n>=2, so the EL kernel is locally finite too), elementary restriction onto the LEF EL_n(R_Y), GL restriction image LEF.
b98536a82318	definition	GroupApproximation.BilateralThreeCell.Cell.d GroupApproximation.BilateralThreeCell.Cell.f GroupApproximation.ClopenCrossedProduct.bilateralCell GroupApproximation.ClopenCrossedProduct.bilateralCell_d	ct-sentences sweep: tex 1551-1552, "Put p=1_P, d=1_D, and f_ab=u^a d u^{-b} for a,b in Z."; bilateralCell has p = defectP = 1_P, Cell.d = p - u p u⁻¹, bilateralCell_d identifies it with defectD = 1_{P∖T(P)}, and Cell.f a b = u^a d u^{-b}.
8985ec7b13b2	formalized	GroupApproximation.Manuscript.ChainCore.BilateralThree.root_killed_of_finite_central_defect GroupApproximation.BilateralThreeCell.Cell.commutator_roots_defect GroupApproximation.Manuscript.ChainCore.BilateralThree.bilateralThreeCellStatement	ct-sentences sweep: tex 1593-1594, the fragment "then kill the defect root." after the display of the two identities (row 10fe7a237145); root_killed_of_finite_central_defect carries the kill of z along [z,g1]=a, [g2,a]=b to b, the cell gives b = e21(d) (commutator_roots_defect), and bilateralThreeCellStatement supplies every hypothesis in GL_3(R_X), closed.
512b53c80bd2	formalized	GroupApproximation.Manuscript.ChainCore.BilateralThree.relativeElementary_killed_of_rootThree_killed GroupApproximation.Manuscript.ChainCore.BilateralThree.glThreeBlockEmbedding GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed	ct-sentences sweep: tex 1595-1596, "Extending by identity gives the same conclusion in rank n>=3."; glThreeBlockEmbedding is GL_3 -> GL_n extension by identity, and relativeElementary_killed_of_rootThree_killed turns the kill of every e21(d), d in D, into the kill of EL_n(R, span D) under every MF target from GL_n, n >= 3; closed in printedBilateralThree_closed.
5c75b0bf2db4	definition	GroupApproximation.FinitaryGL.GLfin GroupApproximation.FinitaryGL.HasFiniteMatrixSupport GroupApproximation.FinitaryGL.shiftGL GroupApproximation.FinitaryGL.shiftAction	ct-sentences sweep: tex 1778-1779, "where GL_fin means finite matrix support of g-1, and Z acts by the bilateral shift."; GLfin k = {g | HasFiniteMatrixSupport k (g - 1)}, shiftGL e_j = e_{j+1}, and shiftAction is conjugation by its powers.
