e6683b64119d	definition	GroupApproximation.SimpleKazhdanSofic.GeneralRing.IsGeneralSetting	hypotheses of thm:general: minimal, topologically free action of Lambda on the Cantor set C; finite S containing 1 generating R
4420496f1fee	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_generalElementaryInfiniteFGSimpleKazhdan	thm:general(a): EL_n(R), n>=3, infinite, finitely generated, simple, Kazhdan; from closed printedSimpleKazhdanGeneral
ca3cb1c232a8	definition	GroupApproximation.SimpleKazhdanSofic.IsMatricialVia	maps phi_k with N_k>=1 (presupposed by SL_{nN_k}), unital asymptotic multiplicativity/additivity on S; positivity recorded by GroupApproximation.SimpleKazhdanSofic.GeneralRing.isMatricialVia_pos
10c6704796c1	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_generalExpanderLimit GroupApproximation.SimpleKazhdanSofic.GeneralRing.IsExpanderLimit GroupApproximation.SimpleKazhdanSofic.GeneralRing.rightNeighbourBoundary	thm:general(b): EL_n(R) is a limit of the finite groups EL_n(M_{N_k}(F_2)) which form an expander family
6f81d32bea17	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_periodicApproximationsMain	periodic approximations of minimal subshifts give matricial maps; thm:main follows
9cfaf3b5009a	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_countableSubgroupsLEF	countable Gamma is LEF iff it embeds in EL_n(R) for some setting of thm:general(b); lamplighter host plus marked-limit LEF
a0b6625c025e	structural		forward reference to sec:main Sharpness over Z; carried by lane sk-sharpness-example
dec3ec76e6d3	definition	GroupApproximation.SimpleKazhdanSofic.GeneralRing.clopenIndicator GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_clopenIndicator	chi_U as element of R; charFn equals Set.indicator U 1
e8b2abde6cb8	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_groupCrossedProductMultiplication GroupApproximation.SimpleKazhdanSofic.GeneralRing.unit_mul_clopenIndicator_mul_inv	finite sums sum f_xi u_xi, uniqueness, multiplication rule, u_xi chi_U u_xi^{-1} = chi_{xi U}
321960985f46	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_elementaryIdentities	e_ij(r+r')=e_ij(r)e_ij(r') and [e_il(r),e_lj(r')]=e_ij(rr') for distinct i,j,l
1000b4dda3f2	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_ejzPropertyT	EJZ: EL_n(A), n>=3, has (T) for finitely generated rings A, in particular for R; closed printedEJZTheorem, no hypothesis
5c7e6bf6360f	formalized	GroupApproximation.SimpleKazhdanSofic.GeneralRing.manuscriptSentence_elementaryGroupInfinite	LC(C,F_2) infinite on a Cantor set gives infinitely many e_ij(f), so EL_n(R) is infinite
